#{"t_start": 1760297663.2486463, "env_id": "None"}
r,l,t
355.499978,200,110.589151
1248.399984,200,110.685424
175.999974,200,110.779483
1111.69998,200,110.87509
647.899976,200,110.964174
871.999973,200,111.052076
314.499975,200,111.147169
-1390.400053,200,111.238307
-482.500023,200,111.326312
172.199973,200,111.415204
-1456.300036,200,111.501282
-731.200037,200,111.59498
498.399979,200,111.691546
1140.499984,200,111.782546
1031.999979,200,111.877787
39.59998,200,117.149003
-220.900025,200,117.24243
-390.500021,200,117.339037
-1663.100039,200,117.434036
458.099974,200,117.528445
547.89998,200,117.612534
893.099972,200,117.705446
516.599974,200,117.796448
248.799981,200,117.889906
767.099973,200,117.978865
1141.799978,200,118.06392
731.499978,200,118.204716
1167.29998,200,118.300718
-1092.600034,200,118.390719
500.799974,200,118.492518
145.599967,200,123.78324
-474.000025,200,123.900962
1122.899984,200,124.006458
13.699974,200,124.104533
798.599982,200,124.195454
-199.200033,200,124.287715
767.69998,200,124.382917
485.499978,200,124.47654
-1616.400034,200,124.565067
-166.700036,200,124.656401
603.299975,200,124.747481
344.499977,200,124.838516
1063.79998,200,124.930487
-1162.900044,200,125.021712
61.399976,200,125.113021
1573.699982,200,131.252702
394.39997,200,131.344701
355.499972,200,131.437766
334.699975,200,131.529857
-82.100031,200,131.625209
1448.799991,200,131.719354
896.599981,200,131.806979
438.899976,200,131.897171
567.499979,200,131.986702
-916.900036,200,132.073611
243.599973,200,132.163912
924.799985,200,132.255819
-922.200033,200,132.350837
195.699975,200,132.444337
880.299979,200,132.539403
-1442.000049,200,137.781155
274.399973,200,137.870114
936.199983,200,137.966552
1115.19998,200,138.064482
-1221.500041,200,138.158473
-327.100024,200,138.260726
4.799965,200,138.355714
278.599976,200,138.447229
116.399975,200,138.539794
711.499971,200,138.629673
-1001.600029,200,138.719825
407.599977,200,138.814426
776.29998,200,138.909573
961.099982,200,139.003844
136.899973,200,139.100941
520.599979,200,145.25287
583.299975,200,145.351235
-198.000028,200,145.487466
477.499969,200,145.58687
-59.000025,200,145.684114
1010.099977,200,145.780411
739.399981,200,145.878603
128.799966,200,145.974106
-513.500034,200,146.066677
766.699977,200,146.163463
1186.199976,200,146.256413
-284.800031,200,146.347954
1060.19998,200,146.443954
1053.799981,200,146.537957
-209.100026,200,146.632441
1101.099986,200,151.868348
-276.40003,200,151.959698
743.899975,200,152.056226
1097.49998,200,152.152614
-93.100023,200,152.247276
544.699977,200,152.343467
-616.100031,200,152.437548
-27.100032,200,152.53524
-1539.700029,200,152.632512
-417.300022,200,152.725655
290.199971,200,152.818501
1010.899981,200,152.9136
152.399972,200,153.01097
376.599969,200,153.098054
799.199979,200,153.189971
426.599973,200,158.99224
398.099979,200,159.088352
380.899979,200,159.185826
126.999971,200,159.280776
1242.099977,200,159.377323
887.899983,200,159.472466
1171.199983,200,159.56786
1136.299982,200,159.658856
-397.100027,200,159.752956
44.99997,200,159.843149
1171.599979,200,159.931153
-1737.100029,200,160.024295
757.199971,200,160.11959
1215.199977,200,160.218999
972.999985,200,160.32783
1466.299981,200,165.627241
-920.600033,200,165.720894
561.29998,200,165.811394
-1282.100039,200,165.899997
1086.69998,200,165.992984
205.299976,200,166.085139
-118.20003,200,166.173257
1019.999981,200,166.268351
1077.599979,200,166.362115
16.999966,200,166.45804
-238.100034,200,166.554852
-684.000023,200,166.649851
1482.299986,200,166.749854
-1278.000041,200,166.846304
933.399983,200,166.93859
-269.600029,200,172.764021
1650.59999,200,172.870541
938.699978,200,172.971029
72.199964,200,173.070891
-282.600028,200,173.169427
42.79998,200,173.312109
-218.900035,200,173.425184
-413.300026,200,173.530427
650.69998,200,173.62562
-174.200034,200,173.725624
663.999974,200,173.825117
1010.699975,200,173.925565
107.599974,200,174.018121
559.699973,200,174.106115
-1412.300039,200,174.200317
293.399967,200,180.375354
618.399977,200,180.493231
-682.800029,200,180.616445
-176.200029,200,180.735939
1141.599987,200,180.847942
-468.400038,200,180.96101
949.999987,200,181.102682
-362.000025,200,181.249384
699.099977,200,181.381934
311.399982,200,181.507922
1079.699974,200,181.629899
-680.200027,200,181.748355
707.599973,200,181.867355
411.499974,200,181.986761
177.399975,200,182.102848
933.999981,200,188.569092
624.599977,200,188.666483
265.999981,200,188.761992
1270.499979,200,188.85571
728.399978,200,188.945281
-578.800029,200,189.038649
923.299976,200,189.128679
125.399975,200,189.227058
243.399975,200,189.317983
117.399974,200,189.416584
-237.300033,200,189.513583
255.699977,200,189.611302
1287.299987,200,189.706468
1096.399981,200,189.797471
1186.299983,200,189.893078
462.999974,200,195.794398
-353.800028,200,195.885313
916.299981,200,195.985312
225.29997,200,196.083583
-2190.300049,200,196.177222
-1333.800035,200,196.268797
936.499979,200,196.365797
-418.700033,200,196.462054
-373.400035,200,196.558722
-428.100029,200,196.65523
800.599976,200,196.766315
266.399969,200,196.865646
791.49998,200,196.964148
1400.599982,200,197.063293
1744.599981,200,197.161777
196.49998,200,202.47272
147.399973,200,202.567131
-133.70003,200,202.665781
1303.799979,200,202.76246
182.899971,200,202.85759
1410.099984,200,202.955208
653.499977,200,203.155571
433.799973,200,203.300148
1362.099983,200,203.409429
660.099972,200,203.624249
1315.599984,200,203.764425
-1149.000041,200,203.87526
1053.699979,200,203.99222
885.899975,200,204.103311
1147.399984,200,204.20656
88.199979,200,210.293109
-1280.900033,200,210.389941
-504.700031,200,210.489667
35.399967,200,210.588859
925.499979,200,210.676645
1034.499976,200,210.766912
-179.200032,200,210.859275
273.099975,200,210.956157
1836.499988,200,211.053744
750.099979,200,211.144392
-721.800032,200,211.230473
680.299975,200,211.326078
1488.299977,200,211.41956
228.499978,200,211.510965
23.799974,200,211.608835
.955446,200,122.986561
267.603316,200,123.133687
1347.28296,200,123.316194
3288.21075,200,123.476018
-5022.483244,200,123.640399
-2285.36737,200,125.93162
-148.589456,200,126.131708
2490.787118,200,126.291706
3250.837102,200,126.486464
1766.980772,200,126.643477
2513.848349,200,126.792877
1018.61086,200,126.937481
2335.260726,200,127.087317
2331.871278,200,127.238923
2170.052874,200,127.407344
3181.993945,200,128.292673
-1709.666513,200,128.53858
2252.472791,200,128.709907
-2100.818675,200,128.868906
-4958.479661,200,129.049993
2722.602371,200,129.215098
2545.113798,200,129.363711
718.723146,200,129.505543
1208.704753,200,129.648416
1002.896935,200,129.793077
2648.327442,200,129.93623
2488.016398,200,130.70831
2649.963699,200,130.873889
-5800.04921,200,131.020187
-5670.257545,200,131.165797
2499.281332,200,132.696298
-4429.092098,200,132.845297
521.879903,200,132.996592
-5100.429699,200,133.139973
2656.95164,200,133.278436
1459.149713,200,133.422077
-4512.89242,200,134.39704
2390.048525,200,134.566111
3219.614138,200,134.718247
2539.890372,200,134.864269
1383.941334,200,135.014702
-988.316318,200,135.156269
1796.224888,200,135.304385
2561.950344,200,135.449662
2530.74961,200,135.594416
1548.484406,200,135.739636
3289.867615,200,136.500219
-1975.635316,200,136.670634
2579.694414,200,136.825638
2126.127884,200,136.972639
2491.049341,200,137.118542
2332.213488,200,137.263682
3201.099972,200,137.404625
-2900.082599,200,137.547781
2627.501709,200,137.696181
1188.231122,200,139.271837
2474.864139,200,140.067862
2305.892011,200,140.273908
1639.440058,200,140.471511
2730.099988,200,140.628617
2042.990472,200,140.784534
1144.004176,200,140.932128
-3255.600171,200,141.07607
1512.379959,200,141.226623
-1041.703538,200,141.372962
1320.682962,200,141.521541
2429.332149,200,141.666306
2705.065098,200,142.443105
2654.79999,200,142.599259
1250.560439,200,142.74387
2784.797764,200,142.891013
-3522.434145,200,143.133809
-2067.711545,200,143.351734
-3738.741524,200,143.537541
-5221.191453,200,143.692677
3259.860148,200,143.839125
1860.980808,200,143.987102
-4747.550572,200,144.838598
2526.892867,200,145.011681
697.004798,200,145.162977
1025.976907,200,146.79546
2550.158991,200,146.935781
-4128.109734,200,147.085199
2198.372085,200,147.236549
-5398.872869,200,147.386606
2537.173768,200,147.527608
-4087.316242,200,147.678499
3225.168758,200,148.414464
279.642746,200,148.582518
