timestamp,step,north_queue,south_queue,east_queue,west_queue,total_queue,action,phase,cleared,inference_ms,phase_change
1.4038798809051514,1,0.0,0.0,0.0,0.0,0.0,0,N/S,0,0,0
3.4060704708099365,2,0.0,0.0,0.0,0.0,0.0,0,N/S,0,0,0
5.408649206161499,3,0.0,0.0,0.0,0.0,0.0,0,N/S,0,0,0
7.4109251499176025,4,0.0,0.0,0.0,1.0,1.0,0,N/S,0,0,0
9.413532972335815,5,0.0,0.0,0.0,3.0,3.0,0,N/S,0,0,0
11.415531396865845,6,0.0,0.0,0.0,3.0,3.0,0,N/S,0,0,0
13.41787576675415,7,0.0,0.0,0.0,3.0,3.0,0,N/S,1,0,0
15.42034912109375,8,0.0,0.0,0.0,3.0,3.0,0,N/S,1,0,0
17.42235827445984,9,0.0,0.0,0.0,3.0,3.0,0,N/S,0,0,0
19.42635154724121,10,0.0,0.0,3.0,3.0,6.0,0,N/S,0,0,0
21.428542613983154,11,0.0,0.0,3.0,3.0,6.0,0,N/S,0,0,0
23.431506156921387,12,2.0,0.0,3.0,3.0,8.0,0,N/S,1,0,0
25.434135675430298,13,1.0,0.0,3.0,3.0,7.0,0,N/S,1,0,0
27.43617868423462,14,0.0,0.0,3.0,3.0,6.0,0,N/S,1,0,0
29.43883442878723,15,0.0,1.0,4.0,3.0,8.0,0,N/S,1,0,0
31.4410080909729,16,0.0,0.0,4.0,3.0,7.0,0,N/S,1,0,0
33.44408321380615,17,1.0,0.0,4.0,3.0,8.0,0,N/S,1,0,0
35.44630765914917,18,0.0,0.0,4.0,3.0,7.0,0,N/S,1,0,0
37.450708866119385,19,0.0,0.0,4.0,6.0,10.0,0,N/S,0,0,0
39.45386457443237,20,0.0,0.0,4.0,6.0,10.0,0,N/S,0,0,0
41.45751237869263,21,0.0,0.0,6.0,6.0,12.0,0,N/S,0,0,0
43.46067404747009,22,0.0,0.0,6.0,6.0,12.0,0,N/S,1,0,0
45.46362829208374,23,0.0,0.0,6.0,6.0,12.0,0,N/S,0,0,0
47.46717715263367,24,0.0,0.0,6.0,6.0,12.0,0,N/S,0,0,0
49.47027635574341,25,0.0,0.0,6.0,6.0,12.0,0,N/S,1,0,0
51.47315311431885,26,0.0,0.0,6.0,6.0,12.0,0,N/S,1,0,0
53.47598052024841,27,0.0,0.0,6.0,6.0,12.0,0,N/S,1,0,0
55.480034589767456,28,0.0,0.0,6.0,6.0,12.0,0,N/S,1,0,0
57.48321747779846,29,0.0,0.0,6.0,6.0,12.0,0,N/S,0,0,0
61.48733735084534,30,0.0,0.0,5.0,5.0,10.0,1,E/W,2,0,1
