timestamp,step,north_queue,south_queue,east_queue,west_queue,total_queue,action,phase,cleared,inference_ms,phase_change
2.4938831329345703,1,0.0,0.0,0.0,0.0,0.0,0,N/S,0,6.757259368896484,0
3.497133255004883,2,0.0,0.0,0.0,0.0,0.0,0,N/S,0,2.6979446411132812,0
4.500200033187866,3,0.0,0.0,0.0,0.0,0.0,0,N/S,0,2.578258514404297,0
5.503256559371948,4,0.0,0.0,0.0,0.0,0.0,0,N/S,0,2.568483352661133,0
6.509670257568359,5,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.668878555297852,0
7.5162622928619385,6,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.643367767333984,0
8.522733211517334,7,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.60307502746582,0
9.529453039169312,8,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.853891372680664,0
10.536092758178711,9,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.734443664550781,0
11.542645931243896,10,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.622625350952148,0
12.549315690994263,11,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.779743194580078,0
13.55593466758728,12,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.737543106079102,0
14.562578916549683,13,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.705118179321289,0
15.569157600402832,14,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.710124969482422,0
16.5758056640625,15,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.757808685302734,0
17.582430362701416,16,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.653858184814453,0
18.588963508605957,17,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.65791130065918,0
19.59548544883728,18,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.643606185913086,0
20.602083921432495,19,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.73277473449707,0
21.608684062957764,20,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.647420883178711,0
22.61526322364807,21,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.7048797607421875,0
23.62190580368042,22,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.770206451416016,0
24.628530502319336,23,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.676031112670898,0
25.635332822799683,24,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.862712860107422,0
26.64196801185608,25,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.7086944580078125,0
27.648674726486206,26,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.7201385498046875,0
28.65537118911743,27,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.78618049621582,0
29.66210913658142,28,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.822420120239258,0
30.66903066635132,29,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.936861038208008,1
31.675718545913696,30,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.784034729003906,1
32.68246340751648,31,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.781650543212891,1
33.6890823841095,32,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.726099014282227,1
34.69572830200195,33,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.750179290771484,0
35.70235204696655,34,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.748510360717773,0
36.70893836021423,35,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.710840225219727,0
37.715649366378784,36,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.753993988037109,0
38.722270488739014,37,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.729436874389648,0
39.7291464805603,38,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.995750427246094,0
40.73573565483093,39,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.701303482055664,0
41.74239993095398,40,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.776882171630859,0
42.749074935913086,41,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.77855110168457,0
43.75584888458252,42,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.830049514770508,0
44.76251435279846,43,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.659341812133789,0
45.769243240356445,44,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.832433700561523,0
46.77587080001831,45,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.687236785888672,0
47.782511711120605,46,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.666494369506836,0
48.789071559906006,47,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.686759948730469,0
49.79572296142578,48,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.770206451416016,0
50.80237627029419,49,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.753993988037109,0
51.80903673171997,50,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.768060684204102,0
52.81575059890747,51,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.812168121337891,0
53.82246971130371,52,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.827188491821289,0
54.82943320274353,53,0.0,0.0,0.0,0.0,0.0,0,N/S,0,6.064653396606445,0
55.83604431152344,54,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.722522735595703,0
56.8420090675354,55,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.045413970947266,0
57.84871435165405,56,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.694866180419922,0
58.85534071922302,57,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.729913711547852,0
59.86201071739197,58,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.773782730102539,0
60.868674516677856,59,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.713939666748047,0
61.875247955322266,60,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.692720413208008,0
62.88199996948242,61,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.787372589111328,1
63.88858127593994,62,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.703926086425781,1
64.89530920982361,63,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.722284317016602,1
65.90182065963745,64,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.64122200012207,1
66.90845394134521,65,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.671977996826172,1
67.9150915145874,66,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.666971206665039,1
