timestamp,step,north_queue,south_queue,east_queue,west_queue,total_queue,action,phase,cleared,inference_ms,phase_change
3.50197172164917,1,0.0,0.0,0.0,0.0,0.0,0,N/S,0,6.69550895690918,0
7.506577491760254,2,0.0,0.0,0.0,1.0,1.0,1,E/W,1,2.6748180389404297,1
9.514860153198242,3,0.0,0.0,0.0,1.0,1.0,1,E/W,1,5.66864013671875,0
11.52343463897705,4,0.0,0.0,0.0,2.0,2.0,1,E/W,1,5.674839019775391,0
13.531774282455444,5,0.0,0.0,0.0,2.0,2.0,1,E/W,1,5.698680877685547,0
15.54026746749878,6,0.0,0.0,0.0,3.0,3.0,1,E/W,1,5.710601806640625,0
17.550304174423218,7,0.0,0.0,0.0,2.0,2.0,1,E/W,1,7.5664520263671875,0
19.558392763137817,8,0.0,1.0,0.0,1.0,2.0,1,E/W,1,5.672454833984375,0
23.567208766937256,9,0.0,2.0,0.0,1.0,3.0,0,N/S,1,5.642414093017578,1
25.576131105422974,10,0.0,4.0,0.0,1.0,5.0,0,N/S,1,5.828380584716797,0
27.583943843841553,11,0.0,3.0,0.0,1.0,4.0,0,N/S,1,5.4073333740234375,0
29.59179925918579,12,0.0,2.0,0.0,1.0,3.0,0,N/S,1,5.686044692993164,0
33.60051107406616,13,0.0,2.0,1.0,0.0,3.0,1,E/W,2,5.717992782592773,1
35.60945248603821,14,0.0,2.0,3.0,0.0,5.0,1,E/W,1,5.723714828491211,0
37.61781597137451,15,0.0,2.0,4.0,0.0,6.0,1,E/W,1,5.503177642822266,0
39.625781536102295,16,0.0,2.0,3.0,0.0,5.0,1,E/W,1,5.664348602294922,0
43.63510823249817,17,3.0,1.0,3.0,0.0,7.0,0,N/S,2,5.7163238525390625,1
45.643357038497925,18,3.0,0.0,3.0,0.0,6.0,0,N/S,2,5.726814270019531,0
47.65141844749451,19,2.0,0.0,3.0,0.0,5.0,0,N/S,1,5.602359771728516,0
51.659541845321655,20,2.0,0.0,2.0,0.0,4.0,1,E/W,1,5.701303482055664,1
55.66809415817261,21,1.0,0.0,2.0,0.0,3.0,0,N/S,2,5.676746368408203,1
59.676936864852905,22,1.0,0.0,1.0,2.0,4.0,1,E/W,2,4.963874816894531,1
61.69071865081787,23,1.0,0.0,2.0,1.0,4.0,1,E/W,2,10.187387466430664,0
63.70658779144287,24,1.0,0.0,1.0,0.0,2.0,1,E/W,2,11.560201644897461,0
67.71790337562561,25,1.0,0.0,1.0,0.0,2.0,0,N/S,1,8.47625732421875,1
69.72648406028748,26,2.0,0.0,1.0,0.0,3.0,0,N/S,1,5.690336227416992,0
71.7345519065857,27,1.0,0.0,1.0,0.0,2.0,0,N/S,1,5.772590637207031,0
73.74323344230652,28,3.0,0.0,1.0,0.0,4.0,0,N/S,1,5.809783935546875,0
75.75144696235657,29,3.0,0.0,1.0,0.0,4.0,0,N/S,1,5.668163299560547,0
77.75950908660889,30,5.0,0.0,1.0,0.0,6.0,0,N/S,1,5.078315734863281,0
79.76763916015625,31,4.0,0.0,1.0,0.0,5.0,0,N/S,1,5.872964859008789,0
81.77562093734741,32,3.0,0.0,1.0,0.0,4.0,0,N/S,1,5.6819915771484375,0
83.78427600860596,33,2.0,0.0,3.0,0.0,5.0,0,N/S,1,5.826711654663086,0
87.79299139976501,34,2.0,0.0,4.0,0.0,6.0,1,E/W,1,5.735874176025391,1
89.80179715156555,35,2.0,0.0,3.0,0.0,5.0,1,E/W,1,5.72967529296875,0
93.81043791770935,36,1.0,0.0,3.0,0.0,4.0,0,N/S,2,5.707502365112305,1
95.81924533843994,37,0.0,2.0,3.0,0.0,5.0,0,N/S,2,5.764245986938477,0
97.82791924476624,38,0.0,2.0,3.0,0.0,5.0,0,N/S,1,5.818843841552734,0
101.83615183830261,39,0.0,2.0,2.0,0.0,4.0,1,E/W,1,5.6934356689453125,1
105.84433150291443,40,0.0,1.0,2.0,0.0,3.0,0,N/S,1,5.670070648193359,1
109.8565001487732,41,0.0,1.0,1.0,1.0,3.0,1,E/W,2,8.740901947021484,1
111.86956071853638,42,0.0,1.0,3.0,0.0,4.0,1,E/W,2,9.915828704833984,0
113.87783908843994,43,0.0,1.0,2.0,0.0,3.0,1,E/W,1,5.835771560668945,0
115.88859748840332,44,0.0,1.0,1.0,0.0,2.0,1,E/W,1,8.448123931884766,0
119.89787077903748,45,0.0,0.0,1.0,0.0,1.0,0,N/S,1,6.876230239868164,1
123.90662574768066,46,0.0,0.0,2.0,0.0,2.0,1,E/W,1,5.723237991333008,1
