#{"t_start": 1761630870.0897925, "env_id": "None"}
r,l,t
2014.346493,200,919.624836
2039.879312,200,919.789322
2037.563008,200,948.644156
2051.233191,200,948.934873
2035.588881,200,949.191498
2033.871387,200,949.465498
2079.304407,200,949.701729
2086.170886,200,974.067233
2082.964652,200,974.268298
2054.934393,200,974.473329
2019.408111,200,974.617374
2060.214499,200,974.781197
2029.976458,200,995.310174
2039.642077,200,995.512037
2055.71257,200,995.715764
2016.796193,200,995.857223
2081.757708,200,996.058344
2077.185758,200,1025.241486
2060.265875,200,1025.449718
2061.549938,200,1025.645992
2040.101625,200,1025.837291
2041.125112,200,1025.977682
2082.418097,200,1049.561158
2024.876464,200,1049.803539
2045.597822,200,1050.022366
2066.486847,200,1050.146049
2051.402606,200,1050.375528
2044.192548,200,1066.747195
2043.376197,200,1066.866202
2070.432892,200,1066.975196
2003.944838,200,1067.080389
2064.979571,200,1067.199056
2061.139593,200,1081.790235
2025.655162,200,1081.890018
2050.695896,200,1081.987342
2012.661455,200,1082.119103
2080.750248,200,1082.254554
2058.988354,200,1102.521833
2030.256963,200,1102.760587
2046.249232,200,1102.915159
2030.586751,200,1103.049848
2069.579569,200,1103.230171
2056.018292,200,1124.973774
2054.796891,200,1125.126565
2058.051168,200,1125.38249
2037.744864,200,1125.554117
2079.780486,200,1125.730215
2061.716951,200,1146.965958
2045.757107,200,1147.119377
2063.898488,200,1147.271447
2017.478639,200,1147.453486
2081.380496,200,1147.625219
2049.982588,200,1168.557335
2057.099073,200,1168.717463
2081.800694,200,1168.884302
2051.530415,200,1169.04433
2044.962126,200,1169.196455
2069.169497,200,1189.847615
2064.473202,200,1190.01892
2087.199446,200,1190.220466
2027.485447,200,1190.391013
2030.618956,200,1190.603268
2020.544418,200,1210.814693
2038.576257,200,1210.969943
2021.860497,200,1211.140953
2034.430001,200,1211.32634
2058.51816,200,1211.597982
2078.22183,200,1230.741436
2024.855021,200,1230.889436
2061.69601,200,1231.111708
2023.98323,200,1231.325259
2043.075728,200,1231.469002
2042.713545,200,1257.096874
2020.428631,200,1257.39887
2019.499282,200,1257.668157
2086.65303,200,1257.917838
2070.099401,200,1258.160485
2061.938288,200,1296.483992
2076.17134,200,1296.797516
2053.502207,200,1297.092223
2036.667411,200,1297.428257
2037.805551,200,1297.787817
2017.58013,200,1324.369533
2043.197455,200,1324.664576
2052.223298,200,1324.978136
2067.671254,200,1325.291896
2043.71881,200,1325.746213
2041.568316,200,1348.817871
2048.135632,200,1349.026709
2087.364842,200,1349.259596
2026.962631,200,1349.451909
2026.03935,200,1349.6321
2043.134191,200,1371.908412
2059.952876,200,1372.135191
2074.813498,200,1372.274785
2030.176913,200,1372.45216
2036.641373,200,1372.584823
2060.039499,200,1395.972328
2057.28957,200,1396.192942
2035.785914,200,1396.418831
2026.759755,200,1396.677159
2014.592022,200,1396.910339
2061.632738,200,1419.634752
2060.400116,200,1419.788231
2048.610504,200,1419.980707
2062.100697,200,1420.135314
2058.631292,200,1420.266526
2055.211819,200,1443.294752
2077.460227,200,1443.527487
2024.200771,200,1443.712262
2046.774172,200,1443.923604
2042.385073,200,1444.151179
2054.78526,200,1465.361217
2054.423512,200,1465.491963
2062.273606,200,1465.610312
1997.502717,200,1465.718212
2079.657858,200,1465.839711
2031.52546,200,1489.587911
2011.124285,200,1489.734959
2047.052283,200,1489.852175
2072.204647,200,1490.060887
2035.517349,200,1490.283933
2100.530027,200,1512.166814
2094.777822,200,1512.287163
2056.563493,200,1512.474155
2029.494447,200,1512.624876
2028.370304,200,1512.838188
2071.935751,200,1534.444646
2049.935843,200,1534.632922
2043.386594,200,1534.797673
2023.807903,200,1535.009207
2054.224584,200,1535.139171
2044.941421,200,1558.105718
2036.724125,200,1558.2918
2049.823172,200,1558.422055
2036.87333,200,1558.581851
2033.898386,200,1558.751995
2041.311136,200,1582.65549
2036.812573,200,1582.854027
2030.638658,200,1582.970832
2053.626584,200,1583.10447
2074.9405,200,1583.23519
2079.365624,200,1606.105086
2033.522148,200,1606.30045
2055.811044,200,1606.423717
2039.495792,200,1606.643167
2056.884973,200,1606.855618
2058.02354,200,1629.522027
2045.812899,200,1629.702143
2037.088307,200,1629.932156
2073.458232,200,1630.152092
2031.985154,200,1630.343758
2045.666803,200,1650.099333
2012.762648,200,1650.337916
2050.425353,200,1650.51011
2040.597693,200,1650.692105
2045.927004,200,1650.874629
2064.358785,200,1674.018617
2050.869982,200,1674.222253
2065.336037,200,1674.414995
2038.456714,200,1674.609211
2033.27364,200,1674.737132
2056.105126,200,1697.432096
2045.807329,200,1697.640596
2075.078044,200,1697.837429
2051.494238,200,1697.993828
2049.342077,200,1698.17681
2072.520433,200,1722.068636
2047.557601,200,1722.242199
2045.440279,200,1722.407299
2076.756557,200,1722.585604
2042.776735,200,1722.751987
2048.689894,200,1747.523303
2032.050093,200,1747.669755
2043.140211,200,1747.810314
2038.164673,200,1747.978684
2066.403335,200,1748.139572
2036.674428,200,1773.491169
2037.082891,200,1773.795853
2039.411691,200,1774.017835
2037.765814,200,1774.245468
2045.897597,200,1774.470631
2070.686199,200,1800.23554
2013.785902,200,1800.383467
2050.712643,200,1800.58725
2032.197866,200,1800.707093
1988.509496,200,1800.877272
2026.000758,200,1822.772959
2046.846986,200,1822.984589
2022.516855,200,1823.184367
2032.303916,200,1823.387895
2066.456184,200,1823.568265
2026.288986,200,1848.755244
2019.843451,200,1849.082897
2049.292471,200,1849.300495
2072.907657,200,1849.686241
2030.825675,200,1849.900388
2059.211464,200,1869.209136
2033.838682,200,1869.451973
2054.352921,200,1869.611029
2083.588195,200,1869.787842
2039.074489,200,1869.978003
2026.209241,200,1896.102222
2038.762191,200,1896.282165
2039.665813,200,1896.468412
2070.877818,200,1896.657397
2035.138631,200,1896.878623
2054.144881,200,1922.186903
2034.964691,200,1922.408174
2016.566992,200,1922.574114
2000.92061,200,1922.7327
2039.8545,200,1922.900583
2043.934584,200,1946.428332
2021.678924,200,1946.695894
2030.525269,200,1946.945799
2032.985977,200,1947.190159
2042.691937,200,1947.436071
2050.97771,200,1971.010075
2019.942088,200,1971.172238
2056.432959,200,1971.390032
2037.151941,200,1971.53383
2012.933217,200,1971.712996
2037.343378,200,1994.423858
1983.877328,200,1994.604589
1963.175764,200,1994.805531
1973.739114,200,1995.092486
2007.208479,200,1995.260533
2002.540575,200,2019.392538
1961.971258,200,2019.615056
2054.339745,200,2019.807189
2017.981546,200,2020.052217
2061.904238,200,2020.261865
2033.739632,200,2042.323146
2068.552874,200,2042.526918
1984.728939,200,2042.656879
2065.025433,200,2042.839398
2019.912165,200,2043.063978
2058.126223,200,2064.906675
2042.63619,200,2065.105156
2057.922196,200,2065.293609
2027.306647,200,2065.529063
2040.532078,200,2065.736741
2027.148932,200,2088.733876
2046.276831,200,2088.962538
2048.475227,200,2089.206892
2046.576315,200,2089.445483
2057.650153,200,2089.650731
2063.85464,200,2109.3031
2079.207597,200,2109.453714
2047.912742,200,2109.585918
2036.974266,200,2109.80086
2046.439898,200,2110.079825
2090.979143,200,2132.443924
2053.388355,200,2132.636329
2048.847833,200,2132.816708
2037.930657,200,2133.000812
2026.778729,200,2133.207743
2050.840595,200,2161.160715
1994.698321,200,2161.362514
2036.796507,200,2161.608021
2030.162381,200,2161.827018
2073.113867,200,2162.137255
1991.620722,200,2184.5667
2032.213886,200,2184.727186
2001.620711,200,2184.924788
1964.401835,200,2185.057813
2039.889638,200,2185.178334
2050.573054,200,2200.509599
2039.916886,200,2200.620357
2043.714191,200,2200.734335
2034.15586,200,2200.83692
2042.885791,200,2200.938046
65
1990.797849,200,143.258792
2014.810027,200,143.397035
1966.688416,200,143.529592
1931.582624,200,143.660118
2012.378368,200,143.7874
2003.01555,200,143.914049
1998.440497,200,144.052748
2030.497702,200,144.18774
1989.62476,200,144.315516
2013.379904,200,145.557199
1968.663843,200,145.720332
2014.156867,200,145.866646
2040.89864,200,146.035596
2026.687407,200,146.187185
2046.677729,200,146.320614
1994.001824,200,146.449163
2009.740627,200,146.574192
2058.13548,200,146.706962
2026.810249,200,146.908022
2001.374638,200,148.179163
2016.293579,200,148.35755
2005.116122,200,148.508058
1978.817387,200,148.646214
2013.338489,200,148.777947
2032.08048,200,148.903911
2022.519246,200,149.030802
2018.055733,200,149.158871
1984.44936,200,149.768849
2010.612561,200,149.896474
2047.966675,200,151.111381
2040.91138,200,151.326039
1991.436256,200,151.493038
1941.567537,200,151.636794
2005.410254,200,151.770978
1972.490416,200,151.922992
1999.036348,200,152.102211
2043.778672,200,152.246961
1990.586174,200,152.387225
2031.04423,200,152.525512
2004.439873,200,152.672951
2010.291677,200,153.943545
2026.618258,200,154.11452
2020.739105,200,154.26368
1996.666703,200,154.468852
1978.754588,200,154.615876
2024.01438,200,154.754837
1995.11234,200,154.883594
2008.559658,200,155.012793
2024.716624,200,155.14029
2010.247626,200,155.272179
2030.610832,200,156.554586
1945.79077,200,156.733124
1950.548597,200,156.878869
2014.401862,200,157.012419
2013.474955,200,157.212194
2003.499938,200,157.362875
1994.413963,200,157.504328
1997.957395,200,157.655111
1947.735429,200,157.803734
1989.983358,200,157.964114
1990.2411,200,159.705621
2005.438207,200,159.884603
1998.68608,200,160.036482
1966.883349,200,160.181632
2033.556025,200,160.327415
1982.495041,200,160.460333
1983.586864,200,160.591619
2030.42982,200,160.725783
1992.481481,200,160.860366
1971.473021,200,161.017075
1994.483083,200,163.257062
1959.38125,200,163.462649
2041.047003,200,163.655048
2051.970085,200,163.823414
2006.487799,200,163.991523
2064.561344,200,164.176419
2022.346589,200,164.330136
1985.584226,200,165.257738
1979.363197,200,165.442189
1986.046241,200,165.623483
1992.66111,200,165.810787
2010.912626,200,167.825672
2005.455812,200,168.046124
1996.500841,200,168.238167
2015.25619,200,168.415726
1990.630651,200,168.609092
2011.371841,200,168.818891
2007.076631,200,169.005678
1964.233363,200,169.252327
2029.922894,200,169.423279
2007.781758,200,169.586581
1992.263125,200,171.362278
2047.072813,200,171.571471
2013.033573,200,171.741224
1971.946705,200,171.913278
1955.304605,200,172.090139
2060.152643,200,172.337605
2008.173113,200,172.606014
1999.870445,200,172.898585
2037.052049,200,173.142131
1953.571747,200,173.731235
2025.368274,200,177.352452
2005.109873,200,177.76662
1899.227024,200,178.210983
1981.362793,200,178.704733
2015.980983,200,179.195055
1947.788851,200,179.587408
1967.799934,200,179.975332
1989.040961,200,180.386974
1986.099467,200,180.846447
1984.025722,200,181.305318
2019.602881,200,185.706311
1993.359123,200,186.079021
1994.410668,200,186.450352
1927.442307,200,186.859117
1981.655366,200,187.252368
1961.689194,200,187.645167
1952.657767,200,188.080916
1966.416957,200,188.51936
2003.498818,200,188.882256
1998.243623,200,189.201732
2007.865253,200,189.488917
2005.135682,200,191.12011
1969.023867,200,191.329958
2014.908495,200,191.642599
1935.962593,200,191.995773
1980.730448,200,192.446965
1960.555423,200,194.030641
2012.830393,200,194.300835
1974.839289,200,194.556179
2020.174883,200,194.97575
1962.814959,200,195.294574
2021.880884,200,197.170433
1981.058745,200,197.412939
2008.526134,200,197.726434
1995.844543,200,197.970501
1980.501963,200,198.234446
1984.72889,200,198.511126
1994.531155,200,198.811844
1949.583501,200,199.0711
2078.325461,200,199.352471
1937.800173,200,199.617559
2045.559697,200,201.380483
2041.351963,200,201.60176
1982.834561,200,201.78264
1982.802076,200,201.988086
2000.094015,200,202.18532
1978.076546,200,202.422263
1977.415396,200,202.650843
1992.668219,200,202.87193
2046.345694,200,203.070099
2024.60391,200,203.316546
2009.977885,200,205.35585
2035.829753,200,205.576079
2000.080317,200,205.812866
1990.882944,200,206.061653
2007.856241,200,206.241028
2005.625197,200,206.475387
1992.429849,200,206.711941
2029.366519,200,206.933887
2034.151078,200,207.167976
2028.433916,200,207.422822
2005.843614,200,207.66988
2002.545419,200,209.506094
1987.728434,200,209.778519
2004.28732,200,210.019789
1991.85778,200,210.29063
1987.80106,200,210.538735
2007.86841,200,210.765909
1979.416291,200,211.05449
2037.338527,200,211.280448
1968.420263,200,211.711411
2014.749134,200,211.995672
2032.121971,200,214.204964
1951.501991,200,214.626673
2058.300486,200,214.950874
1964.966021,200,215.224885
2024.568924,200,216.286788
2019.952264,200,216.51409
2043.939696,200,216.795883
1967.478781,200,217.21505
2019.808485,200,217.47127
2005.305395,200,217.714985
2018.445238,200,219.391086
1999.649724,200,219.615489
1992.51896,200,219.935172
2036.450237,200,220.254048
2002.123708,200,220.567318
2018.048264,200,220.813881
1989.240773,200,221.130701
2051.435621,200,221.554214
1988.04738,200,221.953991
2026.191371,200,222.378687
2037.045895,200,225.116049
1996.389476,200,225.420567
2043.256032,200,225.69909
2023.498676,200,226.027359
2010.684357,200,226.381409
1985.577036,200,226.756189
1955.752374,200,227.158541
1999.160769,200,227.491882
1985.736892,200,227.746793
1918.708679,200,227.995986
2015.325994,200,228.241674
2013.8643,200,230.87907
1976.146836,200,231.218256
1993.960385,200,231.49734
2016.774461,200,231.795117
2025.104047,200,232.062401
2038.966698,200,232.344733
1968.681101,200,232.636135
1967.414526,200,232.886857
1936.313919,200,233.16976
2009.291779,200,233.39304
1959.159295,200,235.078609
1950.904701,200,235.342695
1988.246992,200,235.705453
1970.835993,200,235.907735
1956.862395,200,236.137281
2017.953209,200,236.404782
1975.591959,200,236.66195
1969.080046,200,236.920912
1960.333043,200,237.214575
2012.903811,200,237.520181
2015.739478,200,239.115989
2004.319193,200,239.3551
1941.506274,200,239.625195
1925.404272,200,241.175866
1977.148654,200,241.376773
1946.988778,200,241.515867
1919.427984,200,241.706216
1975.968197,200,241.86207
1986.79669,200,242.00929
1981.986017,200,242.142584
1979.256282,200,243.644877
1985.22753,200,243.862879
1981.821308,200,244.050023
1981.78531,200,244.224349
1924.180466,200,244.393923
1969.912105,200,244.541381
1960.707769,200,244.684907
1947.004487,200,244.824831
1968.237988,200,244.968727
1950.604895,200,245.118196
2061.63722,200,245.276304
1977.348667,200,247.101255
1912.879561,200,247.299466
1976.819546,200,247.499719
2013.058456,200,247.673058
1980.963658,200,247.834011
1968.144134,200,247.986615
2010.063234,200,248.138768
1994.796973,200,248.291687
1999.673189,200,248.442523
1973.435252,200,248.586516
1940.505183,200,250.191458
1899.432666,200,250.391103
1950.683368,200,250.551449
1960.308892,200,250.70371
1935.705582,200,250.850537
2031.649506,200,250.995732
2040.519432,200,251.152534
1952.983561,200,251.3416
1973.884857,200,251.576657
1939.463386,200,251.810153
2010.428324,200,253.608308
2009.059777,200,253.804548
1982.576791,200,253.966584
1943.693184,200,254.126898
1939.018221,200,254.28429
2019.718221,200,254.434143
1964.670603,200,254.609419
1988.196588,200,254.765155
1941.375041,200,254.914039
1913.564118,200,255.052936
1983.525032,200,256.585054
2020.954846,200,256.968385
2024.872438,200,257.972257
2055.06772,200,258.122767
2000.44802,200,258.266035
2020.32236,200,258.428938
1988.950038,200,258.614928
1985.799941,200,258.809355
2003.102726,200,258.973819
2059.064341,200,259.140171
1967.253121,200,260.554259
1992.42824,200,260.790051
1961.708669,200,260.978063
2030.890388,200,261.142159
2024.425586,200,261.286983
2022.394867,200,261.456554
2016.599734,200,261.617287
1992.946506,200,261.815785
2013.761037,200,262.067014
1982.102725,200,262.343823
1975.431494,200,262.512709
1996.701382,200,264.059736
2019.708216,200,264.257059
2003.342118,200,264.431443
2025.733695,200,264.582524
2054.920329,200,264.725209
1984.953088,200,264.862638
2038.168626,200,265.013873
2004.840313,200,265.174402
2033.585991,200,265.315165
2046.597877,200,265.458976
2010.794671,200,267.037603
2009.031067,200,267.381814
1955.84518,200,267.58726
1956.029265,200,267.824697
1954.005264,200,267.994589
2032.359462,200,268.145674
2047.202327,200,268.314354
1979.219407,200,268.478289
2000.414714,200,268.641462
2010.186745,200,268.797604
1998.846812,200,270.213127
1982.819426,200,270.406183
2025.496723,200,270.603819
1969.990501,200,270.794214
1952.212169,200,270.99234
1947.689563,200,271.253668
1977.885131,200,271.439927
2003.310754,200,271.60237
1947.81738,200,271.75372
2003.403384,200,271.954172
1957.779295,200,273.801029
1883.310885,200,274.763125
1993.68786,200,274.936677
1890.530564,200,275.105694
2007.531164,200,275.276342
1977.731119,200,275.456438
1975.950501,200,275.606627
1982.504361,200,275.744313
1982.062544,200,275.883067
1949.174434,200,276.021095
1934.017246,200,276.154414
1966.26868,200,277.735587
1912.339829,200,277.92245
1899.567315,200,278.095033
1955.794372,200,278.25798
2015.316168,200,278.418672
1898.404112,200,278.573046
1938.868838,200,278.803927
1889.947734,200,278.996219
1937.230003,200,279.18882
1906.267748,200,279.362852
1936.676588,200,281.31388
1981.375178,200,281.756055
1991.239251,200,282.138328
1978.129759,200,282.52499
1989.122313,200,282.985309
1911.376898,200,283.369124
1962.506254,200,283.732449
1993.119533,200,284.079035
1924.334708,200,284.461768
1955.162663,200,284.84922
1983.732299,200,289.353967
1960.295493,200,289.864177
1948.840001,200,290.302034
1995.019122,200,290.729908
1954.685892,200,291.16482
1928.855931,200,291.581889
2044.123751,200,291.904278
1963.68084,200,292.211506
1988.712694,200,292.492725
2031.349344,200,292.727209
2018.028611,200,295.170637
2008.924926,200,295.567846
2004.739814,200,295.926171
2013.099621,200,296.241086
2003.347847,200,296.59049
1971.662969,200,296.929091
1991.227537,200,297.176792
1963.096282,200,297.351454
1964.822963,200,297.558837
1934.653892,200,297.773767
1986.653476,200,299.219244
2010.454072,200,301.776375
2013.13111,200,302.064175
2038.889292,200,302.337126
1996.372236,200,302.65631
1970.266902,200,302.935052
2049.594239,200,303.214425
2035.294921,200,303.454199
2016.506958,200,303.719548
2039.110561,200,304.069696
1953.888826,200,304.471418
1918.120467,200,307.224302
1958.126586,200,307.595495
2004.721654,200,307.878843
1946.809648,200,308.252455
1948.794017,200,308.642912
2001.081825,200,308.996767
1962.043097,200,309.395847
2014.091756,200,309.626177
1976.804101,200,309.822522
1920.015193,200,310.02128
1928.253834,200,312.738284
1951.268082,200,313.07262
1888.286327,200,313.388211
1936.441052,200,313.669847
1939.949203,200,313.976565
1875.970307,200,314.364418
1970.994193,200,314.772051
1951.103068,200,315.100774
1931.773121,200,315.352532
1967.31633,200,315.708455
1947.325428,200,317.89426
1939.831417,200,318.16825
1845.426605,200,318.571151
2009.596226,200,319.015993
1994.872303,200,319.486912
1976.641596,200,319.881916
1976.569776,200,320.204855
1974.545637,200,320.496656
1935.560446,200,320.92036
1959.27386,200,321.31297
1965.397043,200,321.607571
1985.698707,200,323.372238
1996.08213,200,323.690955
1965.156248,200,323.922581
1980.535567,200,324.239343
2030.000189,200,324.520959
1980.408745,200,324.917228
2041.788264,200,325.263967
2015.115536,200,325.519326
2009.943565,200,326.877303
1958.615002,200,327.115897
1968.472063,200,328.725839
2001.216302,200,328.870891
1959.745796,200,329.010526
2006.332142,200,329.179196
1993.582175,200,329.307404
2027.34274,200,329.439911
2001.158384,200,329.571271
2042.128615,200,329.695574
2012.172389,200,329.818576
1943.033797,200,329.955679
2032.701189,200,331.186176
2001.249155,200,331.340455
2019.318012,200,331.48406
2017.621633,200,331.629891
1996.649991,200,331.867774
1980.598361,200,332.438211
2004.429154,200,332.996023
2031.530565,200,333.439062
1976.820752,200,333.849242
2011.326127,200,334.266867
2028.168457,200,336.385768
1992.653224,200,336.688294
1967.727876,200,336.958333
1992.408513,200,337.188766
1975.416507,200,337.4525
1936.720999,200,337.781642
2004.289395,200,338.024152
1975.288506,200,338.288519
1905.71847,200,338.645982
2013.987331,200,339.037761
1996.466221,200,339.226488
1985.189311,200,341.131642
2001.710292,200,341.328991
1957.598224,200,341.508892
2026.313348,200,341.71024
2013.062412,200,341.924388
1990.880798,200,342.097998
1940.884019,200,342.27006
1959.027927,200,342.421863
1988.770917,200,342.597338
2033.36446,200,342.765834
2015.14686,200,344.935226
1981.855256,200,345.337499
2005.161738,200,345.676622
2024.346861,200,345.984963
1979.895923,200,346.227036
2020.851682,200,346.465788
1963.633586,200,346.706342
2012.620772,200,347.924655
2018.116805,200,348.127755
1976.150915,200,348.326946
1967.243249,200,350.166766
1998.36008,200,350.532731
1918.341556,200,350.882458
2030.769153,200,351.207015
1975.438608,200,351.544575
1977.819716,200,351.834378
2002.830482,200,352.088939
1965.980162,200,352.351551
1853.087047,200,352.604511
1958.158804,200,352.835759
1956.613236,200,354.746938
1944.110556,200,355.017327
1963.318621,200,355.23271
2028.56091,200,355.447193
2025.283728,200,355.62577
2005.11166,200,355.842874
1967.958461,200,356.087932
2008.454332,200,356.391786
1979.138075,200,356.770544
1949.150385,200,357.028126
2016.630471,200,357.332465
1959.3356,200,359.870818
1979.007654,200,360.150541
1971.501336,200,360.389993
2031.700438,200,360.67944
2046.877697,200,360.933138
1984.24003,200,361.237206
1952.951204,200,361.583818
2021.799185,200,362.03081
1991.967226,200,362.440044
2033.379659,200,362.812705
2017.249649,200,364.930853
2004.045598,200,365.192699
2003.315724,200,365.428416
2005.13845,200,365.624582
1967.176361,200,365.832742
1952.899847,200,366.010232
2018.006273,200,366.196568
1935.338621,200,366.381459
1958.799997,200,366.587298
2023.25664,200,366.806169
2028.914097,200,368.575449
1951.838823,200,369.035879
2016.302228,200,369.500106
1997.890301,200,369.802053
1939.610322,200,370.062258
1947.858172,200,370.293909
1988.88233,200,371.187892
1970.49618,200,371.329113
1981.665353,200,371.548516
1993.472635,200,371.783907
1993.79525,200,373.778715
1978.586696,200,374.049218
1992.6069,200,374.421121
2001.279566,200,374.757833
2001.633082,200,375.020758
1995.800414,200,375.252903
1973.782636,200,375.571966
1958.182873,200,375.941023
2019.429258,200,376.334679
1959.678819,200,376.711517
1925.313578,200,378.742161
2001.118956,200,378.968632
1949.990064,200,379.195684
1960.368727,200,379.36815
2001.47756,200,379.551654
1973.475214,200,379.769207
1903.037471,200,380.060424
1930.799281,200,380.324801
1976.687226,200,380.638479
1951.313643,200,380.895866
1936.465154,200,381.194933
