timestamp,step,north_queue,south_queue,east_queue,west_queue,total_queue,action,phase,cleared,inference_ms,phase_change
3.4875500202178955,1,0.0,0.0,0.0,0.0,0.0,0,N/S,0,6.844282150268555,0
5.491603851318359,2,0.0,0.0,0.0,0.0,0.0,0,N/S,0,2.7441978454589844,0
7.49929141998291,3,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.696296691894531,0
9.50694227218628,4,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.628108978271484,0
11.515310525894165,5,1.0,0.0,0.0,0.0,1.0,0,N/S,1,6.049633026123047,0
13.52517580986023,6,1.0,0.0,0.0,0.0,1.0,0,N/S,1,7.098913192749023,0
15.532926082611084,7,1.0,0.0,0.0,0.0,1.0,0,N/S,1,5.648612976074219,0
17.54066514968872,8,1.0,0.0,0.0,0.0,1.0,0,N/S,1,5.587577819824219,0
19.54855751991272,9,0.0,0.0,0.0,0.0,0.0,0,N/S,1,5.699872970581055,0
21.556278705596924,10,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.572319030761719,1
23.563978672027588,11,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.57255744934082,1
25.571759700775146,12,0.0,0.0,0.0,0.0,0.0,0,N/S,1,5.5866241455078125,0
27.579509258270264,13,0.0,1.0,0.0,0.0,1.0,0,N/S,1,5.5675506591796875,0
29.587231874465942,14,0.0,0.0,0.0,0.0,0.0,0,N/S,1,5.6018829345703125,0
31.59477162361145,15,0.0,0.0,0.0,0.0,0.0,0,N/S,1,5.418300628662109,0
33.60279178619385,16,0.0,0.0,0.0,0.0,0.0,0,N/S,0,5.700826644897461,0
35.61078476905823,17,0.0,0.0,1.0,0.0,1.0,1,E/W,1,5.704641342163086,1
37.61882710456848,18,0.0,0.0,1.0,0.0,1.0,1,E/W,1,5.757331848144531,0
39.62694311141968,19,0.0,0.0,2.0,0.0,2.0,1,E/W,1,5.671977996826172,0
41.63463282585144,20,0.0,0.0,1.0,0.0,1.0,1,E/W,1,5.514621734619141,0
43.64250993728638,21,0.0,0.0,0.0,0.0,0.0,1,E/W,1,5.443334579467773,0
