#{"t_start": 1760345065.0264885, "env_id": "None"}
r,l,t
1191.75,200,151.696516
1319.5,200,151.934092
943.0,200,152.268893
604.75,200,152.556471
852.0,200,152.881807
1010.5,200,153.150547
1327.25,200,153.456414
1259.5,200,153.759972
1185.25,200,154.059156
852.75,200,154.309185
1173.5,200,155.832842
1279.25,200,156.15755
432.25,200,156.413206
883.0,200,156.691437
445.0,200,156.910545
1010.0,200,157.15003
1319.75,200,157.384537
1211.0,200,157.717437
422.5,200,158.226505
979.75,200,158.430569
1074.5,200,160.099033
1032.75,200,160.324026
1187.5,200,160.654954
979.5,200,160.886726
1316.5,200,163.65129
391.5,200,163.897641
1235.25,200,164.251752
1263.25,200,164.681289
428.5,200,165.012032
1399.0,200,165.281243
810.0,200,165.580559
935.75,200,167.226461
832.0,200,167.524321
1008.25,200,167.819996
962.5,200,168.167882
739.25,200,168.408635
639.5,200,168.720017
1287.5,200,169.034249
817.75,200,169.354026
363.0,200,169.726346
442.5,200,170.017257
1356.75,200,171.667408
923.75,200,171.971616
1128.75,200,172.263899
1306.0,200,172.529187
1034.5,200,172.821502
699.0,200,173.068807
1093.75,200,173.385853
695.0,200,173.700948
1226.0,200,176.516762
1196.5,200,176.81782
875.25,200,178.933585
1238.25,200,179.230164
1404.25,200,179.443026
1056.5,200,179.681033
780.5,200,179.961792
709.5,200,180.217334
920.75,200,180.48912
1072.0,200,180.723128
1240.5,200,180.955991
1346.0,200,181.201964
1065.5,200,183.034438
1271.75,200,183.220582
1372.0,200,183.501719
1083.75,200,183.711615
987.0,200,183.987548
1318.0,200,184.243872
205.5,200,184.519694
1158.75,200,184.789542
827.25,200,185.028073
1349.5,200,185.366398
575.5,200,185.61335
774.25,200,187.046107
898.0,200,187.352813
974.5,200,189.979523
485.25,200,190.265828
12.75,200,190.589725
806.0,200,190.89733
1308.75,200,191.197528
1218.5,200,191.472245
1263.5,200,191.698036
1159.75,200,191.98443
572.5,200,193.631822
1307.25,200,193.802485
1061.25,200,194.017107
637.5,200,194.342932
1317.25,200,194.580667
1293.5,200,194.756541
1195.5,200,195.010304
1288.25,200,195.246098
570.0,200,195.514007
1227.5,200,195.806949
1420.0,200,197.653098
287.25,200,197.994931
648.25,200,198.308827
742.75,200,198.550658
1304.25,200,198.845561
1358.75,200,199.087383
1255.25,200,199.258726
1094.5,200,201.995451
550.0,200,202.315289
1313.25,200,202.625077
1092.5,200,204.391818
1179.25,200,204.667879
1217.5,200,204.956825
1312.25,200,205.195738
1165.75,200,205.458598
629.25,200,205.775427
1326.75,200,206.141577
978.25,200,206.393074
969.0,200,206.649948
370.5,200,206.927686
756.75,200,207.245943
937.0,200,208.877068
-15.5,200,209.133904
752.25,200,209.38308
990.0,200,209.652476
938.5,200,210.070348
407.0,200,210.426258
1390.75,200,210.753795
665.75,200,211.070931
1407.0,200,211.433206
1264.0,200,211.772194
1255.5,200,213.346051
1295.0,200,216.09674
968.0,200,216.377115
476.5,200,216.67658
1099.75,200,216.936227
890.0,200,217.239691
1253.0,200,217.447289
833.75,200,217.709106
1198.5,200,217.937226
1000.0,200,218.190193
416.5,200,219.784126
390.25,200,220.038305
1349.5,200,220.364935
484.25,200,220.681378
955.75,200,220.926443
990.75,200,221.21466
1293.25,200,221.498875
1232.75,200,221.863317
1096.75,200,222.223575
955.5,200,222.573063
761.0,200,224.044037
654.75,200,224.25462
499.25,200,224.554649
1177.5,200,224.8317
1195.5,200,225.086826
393.75,200,225.321594
676.5,200,228.078967
1078.25,200,228.298009
1227.0,200,228.577332
1058.0,200,228.808105
1270.75,200,229.073674
1304.5,200,230.710767
1175.5,200,230.957916
1212.5,200,231.237999
1180.25,200,231.483788
1116.5,200,231.760019
1298.75,200,232.057335
1338.5,200,232.252951
1003.25,200,232.510519
1028.75,200,232.748953
1404.25,200,232.97746
1351.75,200,234.527364
1330.25,200,234.778048
1323.25,200,235.066318
1045.5,200,235.314662
1264.0,200,235.559957
-25.25,200,235.814857
746.25,200,236.078615
1000.5,200,236.348239
1279.0,200,236.59572
665.25,200,236.846391
1193.25,200,241.270088
1299.5,200,241.548281
1017.5,200,241.860102
