#{"t_start": 1760351644.3515341, "env_id": "None"}
r,l,t
1375.75,200,343.074458
647.5,200,343.473764
536.0,200,343.781622
949.0,200,344.074638
1166.75,200,344.389591
1119.0,200,344.688371
1261.25,200,344.963591
1076.75,200,345.228681
768.25,200,345.455808
790.5,200,345.674541
955.5,200,347.981379
1335.75,200,348.197233
1395.25,200,348.462584
1116.25,200,348.746468
729.25,200,349.035467
881.75,200,351.622482
1259.25,200,351.881293
707.5,200,352.076109
859.0,200,352.305982
1181.0,200,352.552752
1170.75,200,354.893697
982.5,200,355.297009
629.5,200,355.641416
1351.0,200,355.970652
577.25,200,356.392387
645.75,200,356.819087
1216.25,200,357.267026
1332.0,200,357.754318
736.5,200,358.234315
907.75,200,360.873978
1376.75,200,364.416857
513.0,200,364.735563
770.0,200,365.015443
1136.25,200,365.305616
1177.0,200,365.596426
953.25,200,365.838481
1437.25,200,366.149229
1043.5,200,366.406815
1311.75,200,366.631701
1100.5,200,366.933544
1394.75,200,372.134636
835.25,200,372.456036
1337.25,200,372.735818
716.75,200,373.009584
309.0,200,373.279427
1208.25,200,373.497545
1358.25,200,373.715349
825.75,200,373.948407
1112.75,200,374.140773
464.5,200,374.353312
1440.5,200,374.558645
202.25,200,376.722323
999.75,200,376.998255
1267.5,200,377.218545
1346.0,200,377.473425
795.25,200,377.678672
1337.5,200,377.886937
1017.75,200,378.132735
844.0,200,378.379544
1321.5,200,378.591416
1234.25,200,378.805808
655.75,200,380.988261
774.0,200,381.229285
1397.5,200,381.554169
681.0,200,381.762389
1348.5,200,384.341408
757.75,200,384.579445
1209.75,200,384.901011
1269.0,200,385.132342
1307.25,200,385.380484
1392.0,200,385.6162
1082.75,200,387.880334
732.0,200,388.121659
1042.5,200,388.393579
926.5,200,388.618641
674.5,200,388.83462
1437.0,200,389.027127
1391.25,200,389.244582
1223.5,200,389.455659
1328.0,200,389.666982
1177.25,200,389.871775
817.25,200,392.221685
1300.5,200,392.434416
1129.75,200,392.666185
1107.75,200,393.014521
1318.25,200,393.273673
-1287.5,200,393.656068
452.5,200,393.949631
909.75,200,394.186583
544.25,200,394.402471
1201.75,200,397.125498
1144.5,200,397.426223
1093.0,200,397.784508
1173.75,200,397.981557
683.25,200,398.197189
1458.0,200,398.412052
1106.25,200,398.594331
1077.0,200,398.82691
867.5,200,399.119711
1117.5,200,399.403263
543.5,200,399.684695
147.75,200,399.933705
1102.75,200,402.115515
914.0,200,402.338284
1154.0,200,402.695709
791.25,200,402.936233
1099.25,200,403.268322
1120.75,200,403.690738
271.5,200,403.946745
1253.75,200,404.202312
1052.5,200,404.534496
761.0,200,404.880708
420.75,200,407.294459
1197.5,200,407.644425
1022.5,200,407.866219
1071.25,200,410.834635
1132.0,200,411.079525
1461.5,200,411.371377
1127.25,200,411.61566
1060.5,200,411.874393
902.5,200,412.153855
796.25,200,412.407157
593.5,200,414.407185
1171.25,200,414.6566
1094.25,200,414.910209
897.5,200,415.123155
1032.5,200,415.372334
909.75,200,415.592519
1376.5,200,415.814352
1136.75,200,416.032533
579.5,200,416.254278
917.25,200,416.473566
1195.5,200,416.746757
1332.0,200,419.994234
775.75,200,420.419192
648.25,200,420.843663
1368.5,200,421.219949
1467.25,200,421.55496
1281.25,200,421.863435
1214.25,200,422.237321
934.75,200,425.783114
775.5,200,426.217682
1332.75,200,426.7656
921.75,200,430.988833
1139.75,200,431.478944
857.75,200,431.813616
1313.25,200,432.199618
948.25,200,432.541923
892.25,200,432.839499
985.0,200,433.146344
1228.75,200,433.457832
1245.25,200,433.718182
860.0,200,434.088294
945.5,200,436.733868
1212.75,200,437.041173
1343.25,200,437.296043
942.0,200,437.59976
730.0,200,437.994661
1150.25,200,438.257709
966.5,200,438.71251
1128.75,200,439.031693
1240.5,200,439.280707
1309.5,200,439.53719
688.75,200,441.844321
1321.0,200,442.243594
1448.5,200,445.767425
1313.25,200,446.110027
1297.75,200,446.537932
1135.0,200,446.775016
1065.75,200,447.064334
1264.0,200,447.269333
1268.5,200,447.575382
1220.0,200,447.812382
1041.25,200,450.102075
1062.5,200,450.449419
1015.25,200,450.817573
1412.75,200,451.130857
1060.25,200,451.364851
1119.75,200,451.632855
1236.5,200,451.970336
985.0,200,452.262972
1330.25,200,452.527043
1464.5,200,452.797174
1007.5,200,453.045183
1268.5,200,455.577227
1109.0,200,455.83723
1152.75,200,456.13437
1107.5,200,456.453473
1164.25,200,456.708482
993.25,200,456.91857
1363.75,200,460.135071
1255.5,200,460.341075
1184.0,200,460.565074
974.5,200,460.769075
474.5,200,463.438318
1284.5,200,463.846372
1240.75,200,464.187269
1185.25,200,464.447274
802.0,200,464.944875
1233.5,200,465.389888
857.25,200,465.791676
1436.75,200,466.092682
841.75,200,466.427219
889.25,200,466.755384
1092.5,200,468.995416
1020.25,200,469.235185
1046.5,200,469.437186
1268.0,200,469.643187
780.0,200,469.857038
1051.0,200,470.118466
1068.25,200,470.328495
1044.0,200,470.534829
1451.75,200,470.754292
1322.5,200,470.992291
901.25,200,472.968996
761.5,200,475.348336
1402.25,200,475.548343
983.5,200,475.75336
1348.0,200,475.962877
1075.0,200,476.243687
1338.5,200,476.461758
774.5,200,476.67899
1323.5,200,476.88799
943.75,200,477.097029
1161.25,200,477.315122
1281.5,200,479.284254
1400.0,200,479.545122
1288.5,200,479.860834
1213.25,200,480.141968
712.75,200,480.399324
1159.5,200,480.620136
676.25,200,480.916551
1205.0,200,481.123894
937.25,200,481.361892
1447.5,200,481.612535
799.75,200,483.942159
689.5,200,484.310235
669.5,200,484.670209
1390.25,200,485.223319
425.25,200,485.878487
641.0,200,492.078841
1385.5,200,492.896858
1446.75,200,493.609856
1183.0,200,494.311093
490.0,200,494.972325
347.0,200,498.470024
1337.25,200,498.771328
544.25,200,499.114581
627.0,200,499.59867
584.75,200,500.09006
615.25,200,500.527765
1401.5,200,500.992542
1105.0,200,501.330538
877.0,200,501.713399
1334.75,200,501.947886
1372.5,200,504.230767
1146.0,200,504.439781
1006.25,200,504.836662
1153.25,200,505.09915
1109.0,200,505.352206
801.5,200,505.613525
1410.5,200,505.842925
1102.5,200,506.195292
1175.0,200,506.447287
751.0,200,506.695367
721.25,200,509.807646
876.75,200,511.926625
703.5,200,512.126186
1067.25,200,512.344513
1325.5,200,512.561105
1122.75,200,512.733109
1178.0,200,512.93811
1403.0,200,513.150106
1386.75,200,513.376281
526.5,200,513.780547
1296.0,200,514.100729
681.25,200,517.253988
1355.5,200,517.590638
1294.5,200,517.977895
819.75,200,518.337887
1187.0,200,518.553437
1334.5,200,518.753854
1209.5,200,519.129466
872.75,200,519.657264
1189.75,200,520.075258
1244.75,200,520.503781
1090.5,200,522.944925
1223.25,200,523.191477
866.0,200,523.395478
1245.0,200,523.638954
1273.5,200,526.817644
1109.0,200,527.031345
1170.0,200,527.534233
284.25,200,527.85223
1163.25,200,528.320559
1217.5,200,528.613789
1368.25,200,531.006139
448.75,200,531.229139
1388.5,200,531.498597
920.25,200,531.714127
1360.5,200,532.021557
941.75,200,532.28353
1098.75,200,532.535618
1268.0,200,532.787646
1216.75,200,533.201909
699.5,200,533.645983
1060.5,200,534.0
1020.25,200,536.701692
1343.5,200,536.959569
1256.0,200,537.330949
