#{"t_start": 1761608391.2450187, "env_id": "None"}
r,l,t
2035.08748,200,5380.63542
2059.892214,200,5381.09589
2033.641631,200,5433.736128
2055.773964,200,5434.191893
2056.978454,200,5434.681126
2056.58876,200,5435.155552
2038.727426,200,5435.583626
2034.035724,200,5493.914699
2052.522693,200,5494.346643
2018.878098,200,5494.871341
2079.598009,200,5495.343503
2039.133514,200,5495.861389
2025.91041,200,5554.237627
2020.934224,200,5554.710844
2037.761971,200,5555.202829
2088.222537,200,5555.734681
2031.659181,200,5556.193462
2003.290651,200,5614.258301
1972.23893,200,5614.721903
2008.5276,200,5615.205564
2021.561687,200,5615.744889
1992.604468,200,5616.178011
1971.444689,200,5672.868592
1988.294521,200,5673.356487
1984.981257,200,5673.875636
2009.960413,200,5674.352326
1982.696166,200,5674.873908
1999.08552,200,5733.616828
1973.545104,200,5734.05435
1985.447486,200,5734.493701
2000.435312,200,5735.110711
2007.033387,200,5735.571474
1994.180629,200,5792.688907
2000.767937,200,5793.132349
1981.709961,200,5793.589888
1951.890573,200,5794.035367
2009.977137,200,5794.577093
270141,200,327.33002
2034.403416,200,327.83903
2054.23507,200,328.305175
2003.518128,200,328.811972
2002.653178,200,329.23067
2001.589539,200,329.619885
2028.327775,200,330.05101
1954.952681,200,330.452577
2042.859805,200,330.82507
1996.55946,200,331.461555
2002.901119,200,334.748526
2000.303654,200,335.52217
1996.602969,200,336.044724
2007.406314,200,336.440675
2020.974988,200,336.859785
2002.127497,200,337.251108
2038.308963,200,337.658408
2033.254681,200,338.065216
1985.740706,200,338.687666
1987.562883,200,339.118546
2002.475546,200,342.368697
2003.64555,200,343.018702
2004.534295,200,343.481399
2038.099665,200,343.888901
2008.076915,200,344.298716
2024.598727,200,344.71471
2047.078416,200,345.143058
2045.738232,200,345.54724
2000.14531,200,347.541876
2004.37358,200,347.896074
2036.506873,200,350.005478
2043.357118,200,350.339996
2019.016252,200,350.788402
2036.762882,200,351.12499
2007.163539,200,351.44098
2024.547314,200,351.792933
1990.568957,200,352.108263
2047.125747,200,352.45699
2023.12657,200,352.780419
2024.332411,200,353.006465
2024.977876,200,353.200662
2064.396202,200,355.139996
2017.168453,200,355.448186
2020.806425,200,355.76675
2064.710545,200,356.129972
2015.477843,200,356.493241
2020.614399,200,356.918399
2024.053782,200,357.293278
2002.920819,200,357.649851
2007.486648,200,357.945465
2036.480118,200,358.240046
1985.788714,200,360.532931
2037.149904,200,360.898875
2018.4269,200,361.198185
2082.232728,200,361.514501
2010.792403,200,361.937458
2023.148432,200,362.428219
2048.225188,200,362.805338
1996.963489,200,363.226106
2007.896057,200,363.620764
2065.145009,200,364.025489
2029.962826,200,366.992337
2000.733272,200,367.447521
2016.050564,200,367.795746
1993.746657,200,368.078948
2028.701774,200,368.35534
2018.184248,200,368.594927
2036.400433,200,368.975712
2020.652639,200,369.387852
2054.249187,200,369.679855
2003.932618,200,370.000304
1981.277735,200,372.487761
2015.582082,200,372.808746
2030.712392,200,373.105138
2036.859059,200,373.4571
2039.826128,200,373.849105
2061.346119,200,374.215878
2028.827989,200,374.477824
2030.132902,200,375.676561
2030.580604,200,375.913221
2061.412903,200,376.190181
2050.039261,200,376.475931
2018.178817,200,378.540246
2010.591701,200,379.019717
2038.66409,200,379.401185
2046.913109,200,379.780864
2058.543347,200,380.084204
1987.469474,200,380.327267
2001.317514,200,380.551117
2009.205567,200,380.79642
2035.344647,200,381.063001
2023.118503,200,381.330766
1983.801633,200,383.610073
2042.057698,200,383.928357
1997.220402,200,384.294758
2030.088551,200,384.618675
1988.206833,200,384.913031
1994.74013,200,385.24299
2053.977902,200,385.538745
2039.275436,200,385.771946
2009.46719,200,386.107881
2072.862728,200,386.431233
2044.605862,200,388.408174
2031.5036,200,388.717873
2036.449911,200,389.041876
2030.860583,200,389.23784
2013.737057,200,389.534599
2031.387256,200,389.871232
1992.755978,200,390.248101
2000.189987,200,390.540142
2044.997005,200,390.747678
2039.857841,200,391.097154
2031.853981,200,392.814029
2014.609631,200,393.149036
2020.959313,200,393.490287
2053.903141,200,393.758487
2062.499852,200,394.028756
1975.639746,200,394.296252
1995.021823,200,394.56847
2012.659012,200,394.78485
2047.795169,200,395.024363
2036.821493,200,395.27371
2038.990372,200,395.544411
2029.126752,200,397.547336
2053.94145,200,397.886771
2040.0033,200,398.238381
2047.81167,200,398.662962
2014.754311,200,399.003563
2037.448595,200,400.593791
2055.630414,200,401.456028
2020.121389,200,401.926421
2032.383759,200,402.370092
2064.453126,200,402.819868
2013.286589,200,408.709142
2021.591051,200,409.512424
2018.055611,200,410.310385
2035.264892,200,410.984888
2052.8203,200,411.574814
2033.884426,200,412.165639
2036.368162,200,412.817216
1990.154638,200,413.484039
2062.623549,200,414.130483
2035.535275,200,414.849062
2047.046861,200,420.660795
2045.667937,200,421.198838
2033.861689,200,421.786089
2005.603936,200,422.434279
2069.61411,200,423.070138
2020.847122,200,423.805141
2079.283368,200,424.414867
2014.030057,200,425.017239
2002.104359,200,425.833626
2020.464488,200,426.467556
2063.474196,200,432.402244
2050.591604,200,433.054301
1994.631387,200,433.865909
2049.034611,200,434.518022
2043.656141,200,435.113225
2065.651076,200,435.84572
2026.621428,200,436.58455
2038.224288,200,437.192052
1993.518141,200,437.844432
2069.425859,200,438.538852
2037.825435,200,439.225631
2014.542516,200,444.69894
2036.353363,200,445.387419
2052.891049,200,446.274569
2017.179955,200,446.959193
2043.575377,200,447.754619
2028.280923,200,448.3824
1987.925595,200,448.977569
2044.365594,200,449.580554
2042.87481,200,450.377409
2042.13471,200,451.096064
2017.58724,200,456.572921
2057.794776,200,457.178945
1965.905055,200,457.774511
2018.096563,200,458.455788
2013.721135,200,461.49267
2041.02187,200,462.06535
2001.852292,200,462.723288
2040.048938,200,463.365618
2021.702727,200,464.126323
2027.220638,200,464.757007
2020.228572,200,470.152386
2015.680779,200,470.799028
2025.173038,200,471.477935
1994.02825,200,472.118784
1984.950403,200,472.746383
2007.356372,200,473.345516
2036.591295,200,474.088369
2043.884309,200,474.884328
2036.377234,200,475.506298
2011.934236,200,476.21152
2019.554726,200,481.788542
1990.491365,200,482.438283
1978.993555,200,483.051372
2021.031206,200,483.716366
2028.48486,200,484.415376
2000.445531,200,485.152801
2042.833242,200,485.839792
1981.240485,200,486.451534
2045.78465,200,487.094776
2057.289121,200,487.768935
2015.226269,200,488.546159
2008.698985,200,493.872537
2007.34895,200,494.577398
1981.524171,200,495.163919
1996.740617,200,495.926247
2010.859157,200,496.668833
2035.552949,200,497.385318
2022.650652,200,497.955873
2037.094976,200,498.54499
1986.917493,200,499.144124
2024.689238,200,499.781301
1988.00864,200,505.26019
2006.405982,200,505.844328
2043.503627,200,506.463207
2051.723521,200,507.151202
1996.973505,200,507.748195
2041.503463,200,508.384882
2017.465339,200,509.041432
1960.784704,200,509.730072
1997.898516,200,510.348313
2032.438222,200,510.919839
1968.336382,200,516.320564
1999.103259,200,517.000791
2045.779694,200,517.744825
2029.356137,200,521.776981
2015.684503,200,522.508154
1981.611525,200,523.317848
2000.692921,200,523.983564
2025.049738,200,524.602507
2054.78799,200,525.331263
2022.575854,200,526.208289
2028.257475,200,531.691946
2008.636447,200,532.277988
1949.469552,200,532.898943
2022.304507,200,533.770261
2055.781206,200,534.713924
2030.365155,200,535.536846
2004.997837,200,536.130819
2002.220977,200,536.693194
2022.744409,200,537.28002
2040.283771,200,538.112335
2059.878118,200,538.89616
2014.557228,200,544.823347
2050.129676,200,545.545458
2002.126837,200,546.224402
2049.049588,200,546.882745
2009.882486,200,547.519135
2006.455417,200,548.122278
2063.267628,200,548.781202
2063.788067,200,549.397378
2043.587779,200,550.123708
1980.123162,200,550.789812
2042.802427,200,556.308175
2045.060737,200,556.963691
1984.044439,200,557.590076
2066.971022,200,558.226735
2024.376007,200,558.7797
2036.707454,200,559.348424
2018.544775,200,560.000787
2038.086311,200,560.725709
2070.895127,200,561.498678
2041.925613,200,562.088152
2031.497126,200,567.036097
2011.73586,200,567.754725
2045.420491,200,568.334118
2022.655474,200,568.91866
2039.753397,200,569.573143
1995.865979,200,570.378299
2016.196025,200,571.126582
1978.484111,200,571.984022
2013.033641,200,572.698349
2048.209062,200,573.342096
2034.636604,200,578.578093
2020.556899,200,579.180362
2040.934188,200,582.28084
2019.799192,200,583.001145
2045.454935,200,583.703516
2024.189418,200,584.355611
2041.650124,200,584.958136
2015.303601,200,585.88762
2005.420338,200,586.539715
2043.449965,200,587.096895
2023.515818,200,592.895505
2035.515074,200,593.712318
2016.076818,200,594.29841
2022.53056,200,594.878376
1958.946852,200,595.452104
2018.328699,200,596.076753
2019.399616,200,596.852404
1996.138798,200,597.49002
2012.009283,200,598.261297
2002.075309,200,599.128584
2037.058431,200,599.700631
2066.800136,200,605.021222
2008.828415,200,605.623467
2028.030652,200,606.247396
2001.717849,200,606.870507
2026.611001,200,607.516659
2023.683665,200,608.180049
2042.671568,200,608.761118
1997.643362,200,609.422192
2018.56332,200,610.071649
2039.285259,200,610.737813
2018.816581,200,616.941465
1999.378776,200,617.899934
2007.170698,200,618.583311
1997.335072,200,619.245849
1981.424429,200,619.922703
1992.971464,200,620.794128
2033.651711,200,621.454274
1964.205658,200,622.236992
2059.61444,200,623.062819
2019.803375,200,623.642191
1959.023947,200,629.29831
2004.25473,200,629.901529
1967.548323,200,630.850222
1975.835516,200,631.548051
1977.923442,200,632.25141
1934.890586,200,632.899955
1952.192243,200,633.533564
1998.801665,200,634.172202
1990.628492,200,634.777406
1971.764988,200,635.347022
2002.787184,200,640.880284
1982.048235,200,644.910221
2006.022372,200,645.681278
2009.50925,200,646.391395
2003.876199,200,647.111602
1993.73957,200,648.006073
2003.306008,200,648.810612
1987.296436,200,649.626569
2029.209157,200,650.411571
1946.341202,200,651.316491
1964.35204,200,651.994668
1999.391619,200,656.969715
1923.141177,200,657.657602
1953.717108,200,658.422798
2000.075006,200,659.21251
1946.980063,200,659.890013
1926.832376,200,660.64587
1983.578891,200,661.363646
1944.844056,200,662.026303
1957.782255,200,662.686579
1968.108563,200,663.411694
1909.869433,200,669.026606
1948.477788,200,670.174195
2001.554967,200,670.795157
1969.450831,200,671.471028
1920.401853,200,672.237829
1995.025868,200,672.919898
1917.37055,200,673.635836
1971.18793,200,674.345756
1917.592677,200,675.084547
1960.040747,200,675.865756
1991.820424,200,681.277622
1989.541018,200,681.95744
1928.977679,200,682.658135
1993.033962,200,683.385747
1899.56592,200,684.054823
1993.198939,200,684.757984
1990.133703,200,685.518217
1919.905989,200,686.271961
1927.694023,200,686.992243
1941.396514,200,687.761601
1959.363691,200,693.77663
1965.523803,200,694.58485
1986.438281,200,695.341122
2015.490554,200,696.153567
1972.931304,200,697.027505
2039.033697,200,697.872796
1977.643042,200,698.539904
1953.137639,200,699.158824
1975.06144,200,699.797709
1968.861541,200,700.679878
1976.42782,200,703.843344
1940.220453,200,709.983881
2033.957202,200,710.751185
2004.564554,200,711.492365
1983.296711,200,712.252289
1989.47202,200,712.911229
1966.015642,200,713.748957
1969.61617,200,714.420031
1999.320007,200,715.051353
1984.290477,200,715.827055
2014.228363,200,716.459023
2003.435175,200,722.699772
1998.976071,200,723.409119
1956.586568,200,724.050822
1969.867456,200,724.844372
2029.405151,200,725.623134
2005.854519,200,726.673411
1984.029613,200,727.293667
1948.500389,200,727.934484
1964.59546,200,728.741767
1986.191354,200,729.928914
2006.79841,200,736.395832
1978.758247,200,737.226524
1977.325272,200,738.062323
1962.381742,200,738.865627
1961.957026,200,739.713737
1951.184179,200,740.723835
2034.183259,200,741.477168
1978.798909,200,742.145445
1974.388733,200,742.787354
1981.18615,200,743.425495
1963.249795,200,749.730861
1972.832671,200,750.483211
1987.108258,200,751.207446
1964.007155,200,751.964509
1928.316216,200,752.620875
1992.550333,200,753.321986
1931.798119,200,753.984153
1963.905698,200,754.590745
2014.526887,200,755.313111
2028.777357,200,756.013071
1995.73441,200,756.712696
1960.113567,200,762.162971
1979.746532,200,762.941849
1965.514961,200,763.615224
1973.083757,200,764.286988
1987.093244,200,765.163966
1951.137638,200,766.006231
1917.697504,200,766.643348
1956.312772,200,767.311674
1999.523079,200,770.568593
1932.151469,200,771.263782
2013.523172,200,776.959942
1988.213133,200,777.604991
1939.063897,200,778.431218
1942.278978,200,779.333647
1996.633223,200,779.984627
1972.159545,200,780.73806
1969.40358,200,781.389934
1974.273321,200,782.112277
1920.095145,200,782.770459
1985.226384,200,783.402644
1984.944015,200,789.183198
1911.621678,200,790.025768
1991.337527,200,790.74573
2011.161592,200,791.486324
1945.23176,200,792.165794
2009.043488,200,792.794706
1987.08593,200,793.468275
2001.074747,200,794.198362
1985.480095,200,794.852036
1985.284278,200,795.690855
1911.535114,200,800.951197
1919.322703,200,801.571615
1937.991561,200,802.21311
1948.731395,200,802.868947
1979.820528,200,803.566125
1927.398081,200,804.362329
1947.020173,200,805.00729
1958.295835,200,805.663824
1951.818353,200,806.462656
1995.066849,200,807.140693
1981.285584,200,807.813472
1975.17184,200,812.932126
1965.37337,200,813.637752
1952.725971,200,814.412539
1907.76675,200,815.028217
2011.114327,200,815.7342
1946.599418,200,816.446072
1924.984696,200,817.230193
2011.712935,200,817.85868
1933.826397,200,818.549264
1945.532968,200,819.236291
1996.238583,200,824.88387
2009.556123,200,825.556026
1956.599589,200,826.245793
1906.061768,200,826.944869
1967.800946,200,827.674749
1974.654317,200,828.407593
2019.611061,200,829.118639
1930.848016,200,833.068749
1955.762542,200,833.732141
1989.930689,200,834.331096
2001.576863,200,839.517312
1944.338854,200,840.248431
1941.972484,200,840.978399
2011.632776,200,841.658657
1968.693956,200,842.41164
1966.376676,200,843.057395
1983.665813,200,843.731708
1972.640957,200,844.48846
1970.811306,200,845.316222
1999.470388,200,846.153334
2028.342137,200,853.847434
1985.290314,200,854.617609
1950.19817,200,855.698311
1969.78763,200,856.539877
1948.517471,200,857.332745
1998.830508,200,858.130695
1951.484471,200,858.911148
2007.765368,200,859.65784
1970.069141,200,860.321593
1973.286543,200,861.275834
1949.693519,200,862.161458
1885.291016,200,867.812957
1943.401346,200,868.500556
1944.789747,200,869.20704
1942.450913,200,870.098032
1989.730577,200,870.933269
1976.739343,200,871.709993
1933.700013,200,872.36768
1959.336886,200,873.038374
1932.208128,200,873.646605
1999.361381,200,874.270918
1947.56616,200,880.16187
1976.001493,200,880.916572
1933.151073,200,881.640038
1941.958799,200,882.3335
1927.470193,200,883.237052
1960.475833,200,883.851231
1941.887079,200,884.50871
1947.355702,200,885.197615
1961.245714,200,885.922603
1993.149848,200,886.590084
1972.729412,200,891.773749
1977.355485,200,892.444913
1918.548815,200,893.067841
1999.509057,200,893.831113
1986.240674,200,894.520568
1968.781469,200,895.149955
1962.730319,200,898.322095
2001.097016,200,899.057504
1972.925773,200,899.71685
1953.270697,200,900.396228
2006.523336,200,905.834087
1985.519187,200,906.535475
1960.718841,200,907.263761
1979.054669,200,907.940313
1984.218899,200,908.583537
1978.708424,200,909.312746
2005.639877,200,910.07977
1985.400483,200,910.824001
1980.574244,200,911.603212
1909.284492,200,912.262591
