#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
2053.053241,200,838.466219
2056.562531,200,838.618516
2052.968339,200,838.743833
2046.678908,200,857.726191
2023.072805,200,857.867238
2046.49531,200,858.040865
2017.932525,200,858.143665
2062.207032,200,858.302331
2016.410867,200,876.32331
2080.780215,200,876.467445
2051.919622,200,876.650726
2043.884374,200,876.751589
2061.455281,200,876.865974
2059.998388,200,896.210636
2062.840262,200,896.408486
2050.225971,200,896.582777
2033.595305,200,896.693531
2043.171829,200,896.829554
2050.883611,200,915.130678
2075.534956,200,915.371621
2029.776252,200,915.605385
2045.245152,200,915.768431
2064.910054,200,915.983996
2033.191154,200,934.687171
2030.376631,200,934.802663
2067.472762,200,934.95706
2042.502349,200,935.15243
2066.594022,200,935.340319
2058.778673,200,953.460733
2023.156123,200,953.633481
2058.843848,200,953.811583
2036.877771,200,954.019392
2061.855747,200,954.218823
2055.78568,200,973.186894
2021.648271,200,973.332369
2027.566822,200,973.454531
2058.810569,200,973.587268
2055.772722,200,973.710769
2061.463446,200,992.854393
2008.936349,200,993.071311
2042.675208,200,993.253655
2028.353345,200,993.378713
2035.612575,200,993.565284
2065.30162,200,1010.398675
2043.395791,200,1010.555447
2025.485964,200,1010.654229
2049.133704,200,1010.767092
2054.999032,200,1010.929785
2054.646113,200,1029.803508
2050.740226,200,1029.999579
2031.768263,200,1030.133623
2024.267177,200,1030.291828
2064.852786,200,1030.43168
2052.786052,200,1049.822511
2071.539069,200,1049.985499
2042.882848,200,1050.096091
2060.765039,200,1050.228454
2034.679549,200,1050.396225
2078.733542,200,1069.513417
2059.294885,200,1069.735452
2015.725522,200,1069.940669
2029.844604,200,1070.156917
2023.736835,200,1070.364446
2049.486625,200,1099.086993
2032.079169,200,1099.405483
2029.010957,200,1099.755641
2045.661359,200,1100.203829
2047.498477,200,1100.543759
2019.137749,200,1123.229493
2035.261242,200,1123.44462
2050.842203,200,1123.678481
2022.493728,200,1123.869292
2046.359365,200,1124.085474
2034.569517,200,1142.899732
2011.984703,200,1143.137179
2039.193446,200,1143.261826
2000.906778,200,1143.401702
2071.834137,200,1143.537014
2052.318604,200,1163.17738
2081.984956,200,1163.417237
2031.100061,200,1163.672494
2057.475361,200,1163.940721
2038.000843,200,1164.166544
2072.519298,200,1188.666264
2053.538977,200,1188.841613
2017.248547,200,1189.042357
2054.773987,200,1189.252405
2038.835533,200,1189.475794
2058.501757,200,1211.946856
2038.151115,200,1212.105427
2044.576839,200,1212.274393
2051.573305,200,1212.443826
2051.344793,200,1212.603494
2051.453945,200,1240.791652
2056.114721,200,1241.001333
2024.266486,200,1241.209324
2017.573602,200,1241.547379
2039.25343,200,1241.853303
2032.374321,200,1270.016613
2033.029115,200,1270.246885
2036.844644,200,1270.489552
2041.485502,200,1270.702389
2065.887377,200,1270.936119
2037.528626,200,1316.768364
2016.578845,200,1317.09054
2025.73597,200,1317.430227
2085.845493,200,1317.97675
2030.49252,200,1318.389201
2046.779255,200,1361.951319
2045.765236,200,1362.262547
