#{"t_start": 1760372762.3799906, "env_id": "None"}
r,l,t
-4214.599991,200,255.577742
-2840.099998,200,255.659241
-2510.599999,200,255.728243
-4274.900008,200,255.803233
-3062.099996,200,255.875233
-2495.400011,200,255.946233
-5279.999996,200,261.582674
-2907.900002,200,261.683293
-2325.400002,200,261.771271
-2359.899996,200,261.848796
-5153.500001,200,261.932364
-3828.799992,200,262.012377
-3136.800008,200,262.085362
-2841.900004,200,262.161366
-3019.500004,200,262.236474
-2583.7,200,262.309734
-4707.200007,200,262.381735
-2712.700002,200,262.456732
-2289.200005,200,262.533733
-2363.30001,200,262.615734
-3062.799999,200,262.7164
-2532.499998,200,270.589887
-2617.500002,200,270.677306
-3493.100003,200,270.760288
-2721.100002,200,270.871289
-3137.000006,200,270.973727
-2341.699996,200,271.093647
-2481.199997,200,271.191695
-3277.999997,200,271.28232
-3580.099985,200,271.365324
-2385.900005,200,271.451319
-2292.500003,200,271.532318
-3475.999999,200,271.610315
-2121.900004,200,271.689316
-2201.100003,200,271.771315
-3294.500002,200,271.861212
-2172.100001,200,278.734675
-3596.899998,200,278.806673
-2561.600003,200,278.885686
-2313.200004,200,278.98833
-3446.2,200,279.082337
-2710.999997,200,279.178662
-3903.600008,200,279.256658
-3061.300005,200,279.338673
-5251.699998,200,279.418672
-3543.399996,200,279.498662
-2954.99999,200,279.57466
-2276.499999,200,279.65275
-3316.400003,200,279.732657
-3006.699995,200,279.806924
-2525.600003,200,279.893063
-2821.8,200,287.87166
-2878.099999,200,287.973677
-2870.200004,200,288.084187
-3038.799994,200,288.169187
-2079.200001,200,288.254168
-2471.600002,200,288.332183
-2134.999996,200,288.411187
-2387.299997,200,288.490168
-3700.999996,200,288.564168
-3217.599998,200,288.643172
-2132.099995,200,288.720173
-4856.699996,200,288.793194
-2524.900003,200,288.875193
-2189.499999,200,288.954209
-2320.600007,200,289.059379
-1969.799997,200,295.573579
-4941.199989,200,295.65649
-2679.799997,200,295.736506
-4511.299999,200,295.812495
-2146.6,200,295.895796
-3053.000011,200,295.981314
-3441.299994,200,296.066309
-2265.499999,200,296.146316
-2425.4,200,296.226329
-3131.400002,200,296.30631
-3203.000006,200,296.390311
-3801.300004,200,296.472432
-1971.300006,200,296.554431
-4940.7,200,296.636434
-2322.100002,200,296.731919
-3386.999994,200,304.795524
-1841.999998,200,304.887515
-2261.0,200,304.97652
-3076.299994,200,305.065521
-3985.900001,200,305.146515
-3092.899989,200,305.223518
-3577.200008,200,305.304615
-3781.499981,200,305.387528
-2485.500004,200,305.465517
-3449.500001,200,305.574897
-2451.20001,200,305.682486
-2241.300004,200,305.770483
-3176.900004,200,305.852573
-2693.200009,200,305.9295
-4575.300006,200,306.006487
-3097.699998,200,312.446791
-2719.999996,200,312.526368
-3788.999993,200,312.604312
-3826.800012,200,312.680312
-2186.2,200,312.758308
-3998.900004,200,312.846402
